id,Fecha,ERA - Obrero,La Flora,Pance,Univalle,Base Aerea,Compartir,La Ermita,Cañav eralejo,Transitoria
3157,23 8 18,51,37,ND,93,72,60,52,0,ND
3158,24 8 18,54,36,39,87,65,54,51,50,ND
3159,25 8 18,52,31,34,77,66,53,48,50,ND
3160,26 8 18,46,31,40,87,62,54,45,39,ND
3161,27 8 18,40,28,31,83,56,56,36,33,ND
3162,28 8 18,51,33,35,ND,66,61,52,44,ND
3163,29 8 18,53,35,46,ND,16,62,53,47,ND
3164,30 8 18,49,31,39,34,52,53,48,41,ND
3165,31 8 18,52,32,51,88,55,61,50,49,ND
3166,01 9 18,46,30,40,83,ND,51,44,54,ND
3167,02 9 18,44,33,24,81,ND,46,37,40,ND
3168,03 9 18,38,26,29,32,ND,55,37,35,ND
3169,04 9 18,52,32,33,65,60,58,52,43,ND
3170,05 9 18,44,28,27,64,57,ND,49,43,ND
3171,06 9 18,47,31,36,68,58,39,47,40,ND
3172,07 9 18,44,32,33,25,51,35,45,39,ND
3173,08 9 18,53,31,35,38,58,43,47,43,ND
3174,09 9 18,52,35,42,30,73,53,46,43,ND
3175,10 9 18,53,31,25,37,61,53,42,44,ND
3176,11 9 18,57,27,53,73,62,57,53,47,ND
3177,12 9 18,61,20,44,75,64,68,54,46,ND
3178,13 9 18,49,8,ND,22,51,58,42,38,ND
3179,14 9 18,34,33,ND,ND,45,50,29,25,ND
3180,15 9 18,36,21,ND,ND,ND,51,34,22,ND
3181,16 9 18,39,20,ND,ND,12,51,34,24,ND
3182,17 9 18,53,33,ND,38,55,60,47,38,ND
3183,18 9 18,53,40,ND,73,61,53,45,38,ND
3184,19 9 18,55,37,31,63,58,52,49,35,ND
3185,20 9 18,61,43,36,68,75,57,54,41,ND
3186,21 9 18,54,40,35,68,61,56,51,42,ND
3187,22 9 18,52,39,33,66,55,54,48,39,ND
3188,23 9 18,49,38,35,65,59,51,46,35,ND
3189,24 9 18,49,33,30,62,18,50,43,33,ND
3190,25 9 18,59,39,44,77,76,61,53,39,ND
3191,26 9 18,59,40,47,81,81,62,53,44,ND
3192,27 9 18,46,39,32,69,69,53,44,40,ND
3193,28 9 18,48,32,33,65,69,61,48,36,ND
3194,29 9 18,47,30,29,67,70,62,44,37,ND
3195,30 9 18,52,32,27,61,75,80,48,35,ND
3196,01 10 18,35,26,28,59,58,45,29,29,ND
3197,02 10 18,51,31,27,61,61,49,39,31,ND
3198,03 10 18,43,12,31,72,ND,49,37,29,ND
3199,04 10 18,33,21,37,ND,ND,50,32,29,ND
3200,05 10 18,26,20,21,64,51,40,29,16,ND
3201,06 10 18,45,21,26,71,57,49,37,30,ND
3202,07 10 18,53,23,35,91,67,54,50,42,ND
3203,08 10 18,45,9,24,83,62,51,39,33,ND
3204,09 10 18,61,18,26,80,83,66,58,46,ND
3205,10 10 18,44,13,23,71,64,50,39,29,ND
3206,11 10 18,36,13,22,72,61,49,32,26,ND
3207,12 10 18,45,20,31,87,73,61,40,39,ND
3208,13 10 18,41,21,23,77,59,48,38,30,ND
3209,14 10 18,45,18,30,74,66,54,41,34,ND
3210,15 10 18,46,18,31,76,58,50,38,31,ND
3211,16 10 18,43,15,29,72,56,51,37,32,ND
3212,17 10 18,47,20,28,73,56,52,44,33,ND
3213,18 10 18,48,16,32,74,61,56,44,29,ND
3214,19 10 18,42,19,29,74,66,54,40,31,ND
3215,20 10 18,38,15,36,82,66,52,37,31,ND
3216,21 10 18,43,14,20,ND,65,ND,41,29,ND
3217,22 10 18,31,19,16,ND,57,19,34,22,ND
3218,23 10 18,38,18,19,68,57,48,38,25,ND
3219,24 10 18,41,15,25,67,56,49,40,26,ND
3220,25 10 18,49,14,25,74,69,62,46,33,ND
3221,26 10 18,51,ND,31,81,67,57,46,33,ND
3222,27 10 18,33,ND,18,72,62,52,37,26,ND
3223,28 10 18,41,ND,17,66,69,51,38,27,ND
3224,29 10 18,37,ND,21,69,56,50,36,27,ND
3225,30 10 18,59,ND,24,75,ND,67,61,43,ND
3226,31 10 18,40,ND,23,72,59,55,42,32,ND
3227,01 11 18,44,ND,21,76,64,53,45,33,ND
3228,02 11 18,44,ND,17,68,63,54,41,27,ND
3229,03 11 18,34,ND,12,65,59,51,35,0,ND
3230,04 11 18,42,ND,16,65,69,57,40,0,ND
3231,05 11 18,25,ND,ND,59,51,37,21,0,ND
3232,06 11 18,48,ND,ND,73,73,57,43,0,ND
3233,07 11 18,45,ND,28,76,74,62,2,0,ND
3234,08 11 18,47,ND,33,82,73,61,3,0,ND
3235,09 11 18,46,ND,9,73,69,60,2,34,ND
3236,10 11 18,51,ND,26,74,65,52,3,38,ND
3237,11 11 18,48,ND,26,78,73,55,1,37,ND
3238,12 11 18,33,ND,18,69,62,47,2,24,ND
3239,13 11 18,48,ND,20,73,60,51,2,37,ND
3240,14 11 18,52,9,23,73,64,57,1,38,ND
3241,15 11 18,54,17,29,81,77,71,3,37,ND
3242,16 11 18,53,23,40,89,78,74,2,39,ND
3243,17 11 18,54,7,44,87,80,64,1,41,ND
3244,18 11 18,53,15,45,83,80,63,1,47,ND
3245,19 11 18,10,12,24,81,59,51,3,29,ND
3246,20 11 18,ND,16,24,84,72,56,2,31,ND
3247,21 11 18,8,13,27,87,69,54,2,32,ND
3248,22 11 18,48,13,25,76,62,53,2,0,ND
3249,23 11 18,43,9,27,81,64,58,2,0,ND
3250,24 11 18,42,9,24,84,66,55,ND,0,ND
3251,25 11 18,39,14,22,70,65,56,ND,0,ND
3252,26 11 18,35,4,18,71,56,49,ND,0,ND
3253,27 11 18,29,13,16,67,53,38,ND,0,ND
3254,28 11 18,41,16,24,83,75,66,ND,32,ND
3255,29 11 18,14,ND,34,99,86,80,ND,49,ND
3256,30 11 18,ND,8,29,89,79,68,ND,41,ND
3257,01 12 18,34,11,11,67,60,50,ND,26,ND
3258,02 12 18,39,12,17,73,71,55,ND,32,ND
3259,03 12 18,40,19,19,71,60,52,ND,35,ND
3260,04 12 18,43,13,23,73,62,50,ND,33,ND
3261,05 12 18,33,10,21,67,54,49,ND,22,ND
3262,06 12 18,30,16,15,60,52,41,ND,19,ND
3263,07 12 18,35,10,19,73,63,54,ND,27,ND
3264,08 12 18,53,20,27,79,80,65,ND,36,ND
3265,09 12 18,50,24,32,88,79,58,ND,34,ND
3266,10 12 18,55,22,36,95,84,65,ND,41,ND
3267,11 12 18,60,14,50,95,80,59,55,ND,ND
3268,12 12 18,64,25,54,103,6,62,58,1,ND
3269,13 12 18,61,22,46,90,6,61,56,1,ND
3270,14 12 18,53,12,51,92,72,63,49,1,ND
3271,15 12 18,62,57,29,87,124,73,61,45,ND
3272,16 12 18,61,48,0,99,87,64,56,47,ND
3273,17 12 18,52,40,24,28,65,64,46,39,ND
3274,18 12 18,52,43,39,73,63,61,47,39,ND
3275,19 12 18,56,49,47,74,82,77,54,43,ND
3276,20 12 18,55,50,36,72,73,67,54,43,ND
3277,21 12 18,43,52,25,61,57,53,44,34,ND
3278,22 12 18,61,51,24,63,85,58,56,43,ND
3279,23 12 18,58,48,32,69,91,65,54,44,ND
3280,24 12 18,56,43,39,77,81,56,53,41,ND
3281,25 12 18,57,42,41,79,83,57,53,44,ND
3282,26 12 18,54,34,39,73,68,55,45,ND,ND
3283,27 12 18,62,43,47,75,70,58,55,ND,ND
3284,28 12 18,65,45,ND,77,67,62,55,ND,ND
3285,29 12 18,64,45,32,69,88,61,54,ND,ND
3286,30 12 18,57,38,39,74,72,54,48,ND,ND
3287,31 12 18,54,35,36,73,66,48,45,ND,ND
3288,01 1 19,25,39,34,83,113,61,51,NA,NA
3289,02 1 19,19,31,32,65,64,43,40,NA,NA
3290,03 1 19,22,38,28,67,66,35,46,NA,NA
3291,04 1 19,23,41,43,82,62,29,47,NA,NA
3292,05 1 19,18,35,43,86,71,28,50,44,NA
3293,06 1 19,14,32,34,77,72,19,45,38,NA
3294,07 1 19,7,NA,23,66,63,10,37,32,NA
3295,08 1 19,14,NA,21,69,61,19,42,34,NA
3296,09 1 19,6,20,19,58,51,12,33,27,NA
3297,10 1 19,13,33,18,64,68,20,40,30,NA
3298,11 1 19,18,31,27,65,71,24,45,28,NA
3299,12 1 19,15,39,31,74,74,25,50,32,NA
3300,13 1 19,14,29,26,18,59,20,38,30,NA
3301,14 1 19,11,22,19,0,48,18,31,18,NA
3302,15 1 19,18,35,29,59,62,24,42,28,NA
3303,16 1 19,10,36,36,64,65,17,42,33,NA
3304,17 1 19,19,39,38,64,61,28,44,33,NA
3305,18 1 19,14,40,46,70,67,19,44,43,NA
3306,19 1 19,18,43,54,82,72,24,46,47,NA
3307,20 1 19,10,34,48,69,63,12,41,40,NA
3308,21 1 19,20,26,37,58,56,23,36,33,NA
3309,22 1 19,23,32,44,70,64,24,43,40,NA
3310,23 1 19,23,35,43,71,68,57,46,40,NA
3311,24 1 19,20,41,45,72,79,75,51,41,NA
3312,25 1 19,21,39,46,74,76,74,49,39,NA
3313,26 1 19,21,34,44,72,66,65,45,44,NA
3314,27 1 19,17,34,42,71,62,65,44,45,NA
3315,28 1 19,6,23,29,56,52,50,32,31,NA
3316,29 1 19,19,32,36,65,63,60,41,30,NA
3317,30 1 19,14,31,46,78,71,66,44,38,NA
3318,31 1 19,14,32,35,61,58,52,38,32,NA
3319,01 2 19,9,39,30,61,65,60,36,30,NA
3320,02 2 19,18,40,29,67,80,66,48,39,NA
3321,03 2 19,17,32,33,70,66,58,41,35,NA
3322,04 2 19,12,35,42,71,66,66,46,34,NA
3323,05 2 19,17,39,54,84,86,83,57,47,NA
3324,06 2 19,17,36,57,85,83,72,58,49,NA
3325,07 2 19,11,33,42,68,72,64,53,38,NA
3326,08 2 19,37,26,29,62,63,57,41,29,NA
3327,09 2 19,55,32,31,64,73,63,53,33,NA
3328,10 2 19,40,28,29,62,59,55,39,26,NA
3329,11 2 19,44,22,33,35,51,54,39,31,NA
3330,12 2 19,47,24,34,65,63,59,42,33,NA
3331,13 2 19,56,39,45,73,71,65,47,40,NA
3332,14 2 19,53,38,43,66,69,69,50,38,NA
3333,15 2 19,57,38,49,77,75,77,52,40,NA
3334,16 2 19,56,36,46,65,65,74,50,37,NA
3335,17 2 19,46,30,38,62,57,61,41,33,NA
3336,18 2 19,28,NA,27,54,46,47,31,19,NA
3337,19 2 19,47,NA,32,61,64,53,42,31,NA
3338,20 2 19,54,NA,32,64,85,71,52,35,NA
3339,21 2 19,55,NA,28,68,82,70,52,35,NA
3340,22 2 19,54,NA,27,61,67,61,47,37,NA
3341,23 2 19,NA,NA,28,59,63,66,44,35,NA
3342,24 2 19,NA,NA,27,59,59,51,34,25,NA
3343,25 2 19,53,NA,26,58,56,53,38,29,NA
3344,26 2 19,49,NA,23,57,55,54,35,28,NA
3345,27 2 19,41,34,24,53,57,52,33,27,NA
3346,28 2 19,42,42,NA,60,66,61,40,26,NA
3347,01 3 19,49,31,NA,70,NA,60,52,41,NA
3348,02 3 19,56,36,NA,68,NA,62,53,44,NA
3349,03 3 19,58,40,NA,76,NA,63,53,46,NA
3350,04 3 19,52,28,NA,17,NA,56,48,32,NA
3351,05 3 19,52,35,46,89,NA,77,51,45,NA
3352,06 3 19,57,38,48,91,NA,76,55,47,NA
3353,07 3 19,56,34,50,78,NA,74,54,42,NA
3354,08 3 19,58,35,46,86,NA,71,56,42,NA
3355,09 3 19,60,38,55,92,NA,58,57,52,NA
3356,10 3 19,59,33,48,88,NA,65,55,49,NA
3357,11 3 19,43,28,37,66,NA,51,36,31,NA
3358,12 3 19,48,27,41,79,73,75,46,37,NA
3359,13 3 19,61,42,41,93,91,86,55,51,NA
3360,14 3 19,NA,35,43,83,72,15,51,45,NA
3361,15 3 19,NA,38,30,62,63,61,48,38,NA
3362,16 3 19,NA,35,42,80,74,81,54,42,NA
3363,17 3 19,NA,29,42,79,71,73,48,42,NA
3364,18 3 19,NA,27,42,74,60,59,45,41,NA
3365,19 3 19,NA,21,30,61,51,52,38,29,NA
3366,20 3 19,NA,31,30,68,67,53,54,41,NA
3367,21 3 19,NA,34,39,78,70,66,56,44,NA
3368,22 3 19,NA,31,35,10,68,66,56,NA,NA
3369,23 3 19,NA,34,39,73,84,73,58,NA,NA
3370,24 3 19,NA,34,40,0,87,70,55,46,NA
3371,25 3 19,NA,32,40,0,79,68,47,44,NA
3372,26 3 19,NA,32,37,0,70,61,44,36,NA
3373,27 3 19,NA,32,40,0,68,58,47,39,NA
3374,28 3 19,51,31,51,0,69,58,45,43,NA
3375,29 3 19,46,30,42,0,59,60,1,32,NA
3376,30 3 19,57,47,28,0,86,55,1,40,NA
3377,31 3 19,58,43,39,0,96,56,57,43,NA
3378,01 4 19,37,24,35,0,60,11,1,28,NA
3379,02 4 19,43,27,14,0,66,58,42,28,NA
3380,03 4 19,54,NA,NA,7,NA,63,50,35,NA
3381,04 4 19,51,32,NA,0,70,65,51,36,NA
3382,05 4 19,41,32,NA,15,61,52,39,31,NA
3383,06 4 19,39,26,24,62,56,50,35,25,NA
3384,07 4 19,51,41,30,0,80,58,42,35,NA
3385,08 4 19,52,33,36,14,NA,55,49,37,NA
3386,09 4 19,49,40,32,75,NA,NA,51,36,NA
3387,10 4 19,55,34,29,73,NA,NA,48,35,NA
3388,11 4 19,63,36,34,77,NA,NA,56,39,NA
3389,12 4 19,52,32,36,79,58,55,47,35,NA
3390,13 4 19,42,40,27,68,57,48,39,27,NA
3391,14 4 19,48,31,34,76,68,54,43,33,NA
3392,15 4 19,34,23,21,68,50,49,31,22,NA
3393,16 4 19,59,51,38,83,71,68,60,41,NA
3394,17 4 19,48,34,29,83,66,57,47,36,NA
3395,18 4 19,51,29,30,76,69,54,49,36,NA
3396,19 4 19,32,26,22,0,52,42,33,24,NA
3397,20 4 19,39,22,24,0,50,49,37,28,NA
3398,21 4 19,30,19,21,0,48,49,29,22,NA
3399,22 4 19,31,21,24,8,50,40,32,NA,NA
3400,23 4 19,39,25,28,10,53,40,42,NA,NA
3401,24 4 19,NA,27,NA,75,50,48,42,NA,NA
3402,25 4 19,61,39,37,0,71,67,54,NA,NA
3403,26 4 19,NA,35,30,0,70,61,55,NA,NA
3404,27 4 19,NA,33,25,0,68,58,56,NA,NA
3405,28 4 19,NA,38,23,0,60,55,54,NA,NA
3406,29 4 19,NA,35,34,0,64,58,51,NA,NA
3407,30 4 19,NA,41,39,0,66,60,53,NA,NA
3408,01 5 19,50,51,39,83,67,73,54,NA,NA
3409,02 5 19,56,43,40,92,73,68,53,NA,NA
3410,03 5 19,58,57,44,100,73,69,57,NA,NA
3411,04 5 19,56,38,39,91,70,65,56,NA,NA
3412,05 5 19,48,32,36,89,68,59,45,NA,NA
3413,06 5 19,48,33,40,83,57,58,44,NA,NA
3414,07 5 19,51,36,39,89,60,61,52,NA,NA
3415,08 5 19,48,37,29,79,61,57,46,NA,NA
3416,09 5 19,41,32,18,66,52,56,42,NA,NA
3417,10 5 19,41,30,17,63,63,49,43,NA,NA
3418,11 5 19,50,38,33,72,69,61,53,NA,NA
3419,12 5 19,43,25,26,79,55,56,49,NA,NA
3420,13 5 19,53,33,26,87,67,69,46,NA,NA
3421,14 5 19,52,36,27,89,17,64,47,NA,NA
3422,15 5 19,48,32,29,75,53,56,44,35,NA
3423,16 5 19,47,36,25,0,55,38,42,31,NA
3424,17 5 19,46,32,20,0,69,36,43,33,NA
3425,18 5 19,53,32,20,0,71,62,55,34,NA
3426,19 5 19,36,20,13,0,58,41,36,25,NA
3427,20 5 19,45,27,31,0,75,40,49,27,NA
3428,21 5 19,50,30,32,0,81,61,56,38,NA
3429,22 5 19,47,32,29,0,71,65,56,41,NA
3430,23 5 19,30,25,NA,0,56,NA,38,27,NA
3431,24 5 19,43,31,NA,0,64,53,44,28,NA
3432,25 5 19,36,28,20,72,66,49,42,27,NA
3433,26 5 19,42,27,15,70,74,52,37,27,NA
3434,27 5 19,53,33,22,73,70,57,NA,37,NA
3435,28 5 19,53,33,25,75,72,65,NA,38,NA
3436,29 5 19,43,24,18,66,64,43,NA,26,NA
3437,30 5 19,46,34,24,83,82,57,NA,35,NA
3438,31 5 19,NA,21,16,78,78,57,NA,29,NA
3439,01 6 19,54,28,16,74,79,54,NA,39,NA
3440,02 6 19,59,31,17,72,74,54,NA,43,NA
3441,03 6 19,48,30,16,72,65,48,NA,31,NA
3442,04 6 19,48,35,27,79,71,51,NA,36,NA
3443,05 6 19,51,43,27,78,71,53,NA,40,NA
3444,06 6 19,49,31,24,71,70,50,NA,39,NA
3445,07 6 19,33,22,20,67,61,42,NA,0,NA
3446,08 6 19,49,28,27,77,67,49,NA,1,NA
3447,09 6 19,52,40,30,93,83,55,NA,1,NA
3448,10 6 19,52,36,26,75,76,50,NA,1,NA
3449,11 6 19,44,NA,23,75,80,49,NA,1,NA
3450,12 6 19,46,35,29,81,73,50,NA,1,NA
3451,13 6 19,46,34,21,85,73,62,NA,44,NA
3452,14 6 19,47,29,31,76,70,53,NA,40,NA
3453,15 6 19,51,38,33,77,84,53,NA,35,NA
3454,16 6 19,47,30,23,74,83,50,NA,34,NA
3455,17 6 19,59,40,41,77,104,67,NA,51,NA
3456,18 6 19,62,44,35,4,106,70,NA,51,NA
3457,19 6 19,68,52,26,83,98,69,NA,52,NA
3458,20 6 19,76,51,49,99,119,89,NA,63,NA
3459,21 6 19,63,46,52,102,97,75,1,59,NA
3460,22 6 19,72,NA,48,98,120,91,1,57,NA
3461,23 6 19,63,NA,51,94,110,66,1,53,NA
3462,24 6 19,51,NA,37,82,68,54,1,36,NA
3463,25 6 19,41,NA,31,76,66,45,1,31,NA
3464,26 6 19,54,37,23,76,74,62,42,39,NA
3465,27 6 19,57,33,36,89,84,59,48,39,NA
3466,28 6 19,58,42,37,85,81,60,52,49,NA
3467,29 6 19,57,38,NA,84,82,60,52,48,NA
3468,30 6 19,49,33,NA,80,85,57,42,39,NA
3469,01 7 19,42,24,NA,79,89,60,32,29,NA
3470,02 7 19,51,28,NA,86,79,51,37,37,NA
3471,03 7 19,53,34,NA,84,75,15,45,46,NA
3472,04 7 19,56,35,NA,92,80,23,51,51,NA
3473,05 7 19,55,41,34,81,77,57,45,38,NA
3474,06 7 19,52,34,39,78,71,54,42,38,NA
3475,07 7 19,52,32,32,83,71,53,39,40,NA
3476,08 7 19,46,29,36,74,68,49,37,33,NA
3477,09 7 19,49,39,27,74,79,59,44,33,NA
3478,10 7 19,49,40,33,81,80,59,43,38,NA
3479,11 7 19,46,35,38,80,70,54,36,41,NA
3480,12 7 19,47,30,33,88,72,56,38,35,NA
3481,13 7 19,60,35,37,95,91,64,53,48,NA
3482,14 7 19,59,33,37,91,84,55,49,44,NA
3483,15 7 19,33,23,28,79,74,50,28,23,NA
3484,16 7 19,52,33,38,82,29,57,40,37,NA
3485,17 7 19,59,44,38,95,127,78,51,51,NA
3486,18 7 19,61,44,45,103,105,75,49,46,NA
3487,19 7 19,62,38,50,100,95,71,51,47,NA
3488,20 7 19,67,45,54,106,100,72,51,51,NA
3489,21 7 19,54,34,44,91,NA,53,39,37,NA
3490,22 7 19,46,25,40,77,NA,51,38,33,NA
3491,23 7 19,40,26,31,77,NA,49,36,30,NA
3492,24 7 19,54,35,31,97,92,55,45,36,NA
3493,25 7 19,48,32,34,94,83,56,40,35,NA
3494,26 7 19,48,31,NA,89,NA,59,43,30,NA
3495,27 7 19,52,31,36,96,83,59,43,41,NA
3496,28 7 19,50,31,43,88,88,54,42,41,NA
3497,29 7 19,48,32,37,84,73,55,41,35,NA
3498,30 7 19,56,39,42,81,77,56,41,45,NA
3499,31 7 19,60,41,46,78,90,55,47,43,NA
3500,01 8 19,58,38,38,75,85,56,43,45,NA
3501,02 8 19,58,37,40,76,80,60,51,43,NA
3502,03 8 19,59,36,44,77,86,59,52,48,NA
3503,04 8 19,52,33,41,75,80,54,44,44,NA
3504,05 8 19,46,32,34,74,79,62,1,34,NA
3505,06 8 19,53,39,34,75,77,57,46,43,NA
3506,07 8 19,54,37,33,76,79,59,47,45,NA
3507,08 8 19,58,35,41,74,86,60,50,37,NA
3508,09 8 19,58,45,39,70,80,58,54,37,NA
3509,10 8 19,61,40,43,72,86,62,55,42,NA
3510,11 8 19,54,43,42,72,96,59,49,41,NA
3511,12 8 19,56,41,35,73,88,63,49,35,NA
3512,13 8 19,56,40,41,73,81,63,49,41,NA
3513,14 8 19,60,51,46,79,84,73,52,57,NA
3514,15 8 19,83,56,NA,154,143,152,64,67,NA
3515,16 8 19,81,59,70,151,135,107,65,63,NA
3516,17 8 19,80,43,58,112,114,95,59,59,NA
3517,18 8 19,66,43,58,104,110,92,53,60,NA
3518,19 8 19,63,42,57,96,99,87,52,58,NA
3519,20 8 19,61,40,57,94,76,68,49,44,NA
3520,21 8 19,59,45,44,83,85,70,51,35,NA
3521,22 8 19,73,60,51,96,112,91,61,51,NA
3522,23 8 19,72,54,46,96,101,84,60,51,NA
3523,24 8 19,66,47,48,86,83,77,54,49,NA
3524,25 8 19,63,39,46,80,85,74,51,42,NA
3525,26 8 19,63,38,43,87,76,72,51,49,NA
3526,27 8 19,66,46,46,87,80,72,54,51,NA
3527,28 8 19,64,54,39,82,74,68,55,46,NA
3528,29 8 19,68,54,42,88,78,72,56,21,NA
3529,30 8 19,70,50,51,89,NA,72,54,3,NA
3530,31 8 19,69,47,56,92,NA,68,55,3,NA
3531,01 9 19,60,36,54,94,66,60,52,1,NA
3532,02 9 19,61,31,44,88,61,56,47,1,NA
3533,03 9 19,80,45,49,81,77,56,53,0,NA
3534,04 9 19,80,44,60,131,74,65,56,0,NA
3535,05 9 19,72,37,55,123,72,66,51,0,NA
3536,06 9 19,76,38,55,99,87,72,54,0,NA
3537,07 9 19,68,37,54,98,77,68,2,0,NA
3538,08 9 19,65,39,54,95,79,70,1,44,NA
3539,09 9 19,65,38,56,102,85,72,2,54,NA
3540,10 9 19,75,37,54,98,79,68,49,54,NA
3541,11 9 19,74,34,53,113,82,68,52,57,NA
3542,12 9 19,68,35,43,82,76,NA,43,51,NA
3543,13 9 19,66,33,30,85,112,NA,1,36,NA
3544,14 9 19,64,28,40,87,98,57,40,43,NA
3545,15 9 19,60,34,38,89,90,71,45,45,NA
3546,16 9 19,60,31,33,79,79,65,51,43,NA
3547,17 9 19,60,36,33,84,84,70,53,46,NA
3548,18 9 19,59,28,31,79,79,62,50,42,NA
3549,19 9 19,42,24,38,72,81,50,35,26,NA
3550,20 9 19,54,40,20,76,NA,60,50,30,NA
3551,21 9 19,78,55,31,82,129,70,65,45,NA
3552,22 9 19,62,33,40,84,99,56,54,42,NA
3553,23 9 19,53,27,33,35,79,49,50,35,NA
3554,24 9 19,66,38,45,74,84,53,55,47,NA
3555,25 9 19,67,39,36,80,90,60,56,46,NA
3556,26 9 19,52,34,37,71,77,47,37,32,NA
3557,27 9 19,58,30,32,72,75,43,38,36,NA
3558,28 9 19,57,NA,34,70,76,51,36,31,NA
3559,29 9 19,13,NA,33,75,87,56,42,34,NA
3560,30 9 19,13,NA,31,70,78,48,37,27,NA
3561,01 10 19,17,NA,42,66,76,41,35,29,NA
3562,02 10 19,61,38,21,80,NA,58,50,42,NA
3563,03 10 19,49,36,22,71,76,46,41,31,NA
3564,04 10 19,56,54,37,81,82,58,53,46,NA
3565,05 10 19,60,47,37,80,85,57,NA,46,NA
3566,06 10 19,52,40,26,67,75,52,NA,33,NA
3567,07 10 19,57,30,30,69,69,40,NA,30,NA
3568,08 10 19,74,46,29,76,85,53,48,36,NA
3569,09 10 19,73,38,NA,84,81,55,51,36,NA
3570,10 10 19,75,38,38,84,14,55,52,41,NA
3571,11 10 19,70,30,37,83,NA,42,44,40,NA
3572,12 10 19,59,31,37,72,59,36,39,34,NA
3573,13 10 19,52,26,22,68,66,27,33,28,NA
3574,14 10 19,53,28,25,63,50,32,29,26,NA
3575,15 10 19,60,28,25,69,56,37,35,31,NA
3576,16 10 19,69,33,NA,77,65,45,41,38,NA
3577,17 10 19,34,56,NA,82,79,NA,47,40,NA
3578,18 10 19,16,33,NA,84,69,NA,42,39,NA
3579,19 10 19,14,25,NA,71,60,50,28,23,NA
3580,20 10 19,15,26,NA,76,63,41,28,23,NA
3581,21 10 19,8,29,NA,79,61,45,39,30,NA
3582,22 10 19,19,30,33,75,57,48,41,31,NA
3583,23 10 19,24,NA,28,83,63,48,36,NA,NA
3584,24 10 19,33,75,29,84,64,49,43,NA,NA
3585,25 10 19,30,69,27,76,74,52,48,NA,NA
3586,26 10 19,22,63,32,84,71,53,55,41,NA
3587,27 10 19,14,53,28,81,59,48,42,31,NA
3588,28 10 19,17,56,29,86,66,52,47,39,NA
3589,29 10 19,8,56,24,79,62,52,46,37,NA
3590,30 10 19,17,61,32,89,67,53,52,44,NA
3591,31 10 19,18,65,33,0,75,58,49,39,NA
3592,01 11 19,15,69,34,93,79,62,52,40,NA
3593,02 11 19,16,68,39,80,67,52,49,36,NA
3594,03 11 19,13,59,33,80,75,52,42,35,NA
3595,04 11 19,13,46,29,75,55,37,29,28,NA
3596,05 11 19,18,60,28,81,65,51,47,33,NA
3597,06 11 19,14,58,29,74,65,52,46,34,NA
3598,07 11 19,NA,72,29,82,72,52,47,34,NA
3599,08 11 19,NA,64,37,87,69,58,47,42,NA
3600,09 11 19,NA,24,30,77,63,50,42,35,NA
3601,10 11 19,NA,3,18,75,71,42,38,27,NA
3602,11 11 19,NA,2,26,80,56,41,30,26,NA
3603,12 11 19,NA,5,NA,76,57,36,32,25,NA
3604,13 11 19,NA,16,NA,68,56,42,35,20,NA
3605,14 11 19,NA,21,NA,75,73,54,47,31,NA
3606,15 11 19,NA,19,NA,77,64,46,44,NA,NA
3607,16 11 19,NA,19,NA,80,65,52,47,NA,NA
3608,17 11 19,NA,30,21,79,84,53,48,NA,NA
3609,18 11 19,NA,22,19,70,52,42,35,NA,NA
3610,19 11 19,NA,37,32,81,59,52,47,NA,NA
3611,20 11 19,NA,35,32,81,69,59,48,NA,NA
3612,21 11 19,NA,38,27,90,73,64,50,NA,NA
3613,22 11 19,NA,24,19,78,54,42,27,NA,NA
3614,23 11 19,NA,32,23,75,60,43,38,NA,NA
3615,24 11 19,NA,39,28,80,67,50,38,NA,NA
3616,25 11 19,NA,36,36,86,65,51,48,NA,NA
3617,26 11 19,NA,45,49,95,79,57,57,NA,NA
3618,27 11 19,39,29,54,102,80,62,59,51,NA
3619,28 11 19,31,19,51,101,82,59,57,52,NA
3620,29 11 19,50,34,34,87,78,57,54,39,NA
3621,30 11 19,51,36,32,90,93,73,56,43,NA
3622,01 12 19,42,20,35,96,97,70,53,45,NA
3623,02 12 19,25,20,36,86,65,50,33,28,NA
3624,03 12 19,34,27,29,80,61,54,43,32,NA
3625,04 12 19,41,20,30,83,65,54,46,34,NA
3626,05 12 19,32,23,32,77,64,57,39,32,NA
3627,06 12 19,31,24,25,79,69,56,42,35,NA
3628,07 12 19,32,28,24,74,59,53,38,25,NA
3629,08 12 19,50,24,27,94,91,71,42,42,NA
3630,09 12 19,43,29,37,88,75,61,53,36,NA
3631,10 12 19,45,41,41,95,76,68,55,39,NA
3632,11 12 19,34,42,35,85,64,58,46,34,NA
3633,12 12 19,32,28,26,78,66,56,43,30,NA
3634,13 12 19,29,29,21,74,69,52,38,30,NA
3635,14 12 19,31,21,21,72,64,47,42,24,NA
3636,15 12 19,36,29,26,80,79,52,43,29,NA
3637,16 12 19,29,33,40,88,82,54,46,31,NA
3638,17 12 19,42,35,30,95,97,74,51,43,NA
3639,18 12 19,36,31,29,87,76,55,53,43,NA
3640,19 12 19,34,45,33,79,83,61,55,39,NA
3641,20 12 19,43,45,39,8,81,61,55,45,NA
3642,21 12 19,40,39,41,87,74,56,54,44,NA
3643,22 12 19,41,40,46,97,85,65,53,43,NA
